Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N
"63","Estonia","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions",,,,"4.685210","Fc","Calculated","14.617330","Fc","Calculated","5.311993","Fc","Calculated","5.721158","Fc","Calculated","88.985564","Fc","Calculated","328.941948","Fc","Calculated","13.114937","Fc","Calculated","185.784852","Fc","Calculated","150.561165","Fc","Calculated","477.218354","Fc","Calculated","282.283547","Fc","Calculated","266.913876","Fc","Calculated","402.069389","Fc","Calculated","934.884303","Fc","Calculated","1303.062260","Fc","Calculated","1761.028300","Fc","Calculated","1044.629562","Fc","Calculated","1326.531156","Fc","Calculated","166.074204","Fc","Calculated","-1307.013061","Fc","Calculated","984.957582","Fc","Calculated","448.811626","Fc","Calculated","35.542867","Fc","Calculated","182.095861","Fc","Calculated","477.372044","Fc","Calculated","820.194712","Fc","Calculated","49.617727","Fc","Calculated","1736.061429","Fc","Calculated",,,
"209","Eswatini","23082","Total FDI inflows","6110","Value US$","millions","85.367620","X","UNCTAD","84.355936","X","UNCTAD","71.896425","X","UNCTAD","63.274735","X","UNCTAD","43.495049","X","UNCTAD","21.724214","X","UNCTAD","-15.321314","X","UNCTAD","152.723813","X","UNCTAD","100.384975","X","UNCTAD","105.795099","X","UNCTAD","28.179223","X","UNCTAD","96.435721","X","UNCTAD","-63.888430","X","UNCTAD","69.585383","X","UNCTAD","-45.853887","X","UNCTAD","121.035804","X","UNCTAD","37.499858","X","UNCTAD","105.722884","X","UNCTAD","65.697626","X","UNCTAD","119.638530","X","UNCTAD","108.389705","X","UNCTAD","31.538138","X","UNCTAD","84.672578","X","UNCTAD","25.537296","X","UNCTAD","41.321338","X","UNCTAD","21.384868","X","UNCTAD","-56.010183","X","UNCTAD","36.474449","X","UNCTAD","130.221496","X","UNCTAD","40.919495","X","UNCTAD"
"209","Eswatini","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","124.841323","Fc","Calculated","114.904740","Fc","Calculated","99.767187","Fc","Calculated","84.366988","Fc","Calculated","50.848030","Fc","Calculated","27.959991","Fc","Calculated","-18.923449","Fc","Calculated","210.225545","Fc","Calculated","145.846071","Fc","Calculated","151.529616","Fc","Calculated","45.959621","Fc","Calculated","176.810343","Fc","Calculated","-79.302446","Fc","Calculated","71.007521","Fc","Calculated","-43.228613","Fc","Calculated","116.788217","Fc","Calculated","35.849011","Fc","Calculated","107.320020","Fc","Calculated","62.318705","Fc","Calculated","95.012294","Fc","Calculated","81.042667","Fc","Calculated","24.515635","Fc","Calculated","72.657249","Fc","Calculated","22.990624","Fc","Calculated","41.321338","Fc","Calculated","22.967612","Fc","Calculated","-53.015848","Fc","Calculated","33.299356","Fc","Calculated","123.491225","Fc","Calculated",,,
"209","Eswatini","23085","Total FDI outflows","6110","Value US$","millions","15.718942","X","UNCTAD","3.050277","X","UNCTAD","8.723066","X","UNCTAD","58.260086","X","UNCTAD","30.007998","X","UNCTAD","-6.442834","X","UNCTAD","-11.979271","X","UNCTAD","23.913405","X","UNCTAD","13.241716","X","UNCTAD","10.014655","X","UNCTAD","-17.702034","X","UNCTAD","-0.569222","X","UNCTAD","16.365379","X","UNCTAD","-1.439698","X","UNCTAD","-22.030623","X","UNCTAD","-0.620242","X","UNCTAD","23.164182","X","UNCTAD","-7.940716","X","UNCTAD","7.021751","X","UNCTAD","-8.058766","X","UNCTAD","2.170689","X","UNCTAD","-7.511997","X","UNCTAD","-4.436224","X","UNCTAD","0.546964","X","UNCTAD","-0.878288","X","UNCTAD","-7.132213","X","UNCTAD","65.483928","X","UNCTAD","-10.512560","X","UNCTAD","22.207889","X","UNCTAD","-14.322958","X","UNCTAD"
"209","Eswatini","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions","22.987329","Fc","Calculated","4.154909","Fc","Calculated","12.104576","Fc","Calculated","77.680736","Fc","Calculated","35.080949","Fc","Calculated","-8.292203","Fc","Calculated","-14.795671","Fc","Calculated","32.916993","Fc","Calculated","19.238459","Fc","Calculated","14.343923","Fc","Calculated","-28.871584","Fc","Calculated","-1.043642","Fc","Calculated","20.313765","Fc","Calculated","-1.469121","Fc","Calculated","-20.769303","Fc","Calculated","-0.598475","Fc","Calculated","22.144431","Fc","Calculated","-8.060675","Fc","Calculated","6.660612","Fc","Calculated","-6.399960","Fc","Calculated","1.623018","Fc","Calculated","-5.839323","Fc","Calculated","-3.806708","Fc","Calculated","0.492419","Fc","Calculated","-0.878288","Fc","Calculated","-7.660084","Fc","Calculated","61.983121","Fc","Calculated","-9.597444","Fc","Calculated","21.060113","Fc","Calculated",,,
"238","Ethiopia","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,"0.100000","X","UNCTAD","0.100000","X","UNCTAD","0.100000","X","UNCTAD",,,,,,,"4.100000","X","UNCTAD","14.500000","X","UNCTAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","Ethiopia","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,"0.175654","Fc","Calculated","0.175612","Fc","Calculated","0.183670","Fc","Calculated",,,,,,,"8.782057","Fc","Calculated","30.065771","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","Ethiopia","23080","FDI inflows to Agriculture, Forestry and Fishing","6141","Share of Total FDI inflows US$","%",,,,,,,,,,"0.581058","Fc","Calculated","0.707214","Fc","Calculated","0.455996","Fc","Calculated",,,,,,,"5.858817","Fc","Calculated","10.769459","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","Ethiopia","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","millions",,,,,,,,,,,,,,,,"16.900000","X","UNCTAD","69.199997","X","UNCTAD","106.100000","X","UNCTAD","12.800000","X","UNCTAD","37.700001","X","UNCTAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","Ethiopia","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,"31.040215","Fc","Calculated","126.324162","Fc","Calculated","204.970684","Fc","Calculated","27.417154","Fc","Calculated","78.171008","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","Ethiopia","23081","FDI inflows to Food, Beverages and Tobacco","6141","Share of Total FDI inflows US$","%",,,,,,,,,,,,,,,,"77.063383","Fc","Calculated","23.986966","Fc","Calculated","40.702804","Fc","Calculated","18.290940","Fc","Calculated","28.000595","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","Ethiopia","23082","Total FDI inflows","6110","Value US$","millions","6.000000","X","UNCTAD","0.170000","X","UNCTAD","3.500000","X","UNCTAD","17.210000","X","UNCTAD","14.140000","X","UNCTAD","21.930000","X","UNCTAD","288.490000","X","UNCTAD","260.670000","X","UNCTAD","69.980000","X","UNCTAD","134.640000","X","UNCTAD","349.400000","X","UNCTAD","255.000000","X","UNCTAD","465.000000","X","UNCTAD","545.100000","X","UNCTAD","265.112000","X","UNCTAD","545.257000","X","UNCTAD","222.001000","X","UNCTAD","108.538000","X","UNCTAD","221.460000","X","UNCTAD","288.272000","X","UNCTAD","626.510000","X","UNCTAD","278.563000","X","UNCTAD","1343.876000","X","UNCTAD","1855.050000","X","UNCTAD","2626.520000","X","UNCTAD","4142.937496","X","UNCTAD","4017.100000","X","UNCTAD","3310.300000","X","UNCTAD","2548.800000","X","UNCTAD","2395.375577","X","UNCTAD"
"238","Ethiopia","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","5.512983","Fc","Calculated","0.177845","Fc","Calculated","5.751471","Fc","Calculated","30.230001","Fc","Calculated","24.831544","Fc","Calculated","40.278811","Fc","Calculated","526.636692","Fc","Calculated","503.578777","Fc","Calculated","149.894722","Fc","Calculated","279.176239","Fc","Calculated","791.197643","Fc","Calculated","606.943433","Fc","Calculated","985.117314","Fc","Calculated","1115.988257","Fc","Calculated","495.747721","Fc","Calculated","917.408239","Fc","Calculated","328.440771","Fc","Calculated","131.936070","Fc","Calculated","266.036553","Fc","Calculated","417.651132","Fc","Calculated","886.644363","Fc","Calculated","309.280422","Fc","Calculated","1496.404512","Fc","Calculated","1957.134115","Fc","Calculated","2626.520000","Fc","Calculated","3895.532244","Fc","Calculated","3886.437956","Fc","Calculated","3277.038064","Fc","Calculated","2362.756549","Fc","Calculated",,,
"66","Fiji","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,"0.600000","X","UNCTAD","0.400000","X","UNCTAD","2.200000","X","UNCTAD","0.400000","X","UNCTAD","9.400000","X","UNCTAD","0.800000","X","UNCTAD","0.100000","X","UNCTAD",,,,,,,,,,,,,"39.500000","X","INTRACEN","14.800000","X","INTRACEN","1.900000","X","INTRACEN","3.300000","X","INTRACEN","7.300000","X","INTRACEN","15.800000","X","INTRACEN","34.099998","X","INTRACEN",,,,,,,,,,,,,,,,,,,,,,,,
"66","Fiji","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,"0.746965","Fc","Calculated","0.492040","Fc","Calculated","2.635157","Fc","Calculated","0.613366","Fc","Calculated","13.380440","Fc","Calculated","1.290756","Fc","Calculated","0.167067","Fc","Calculated",,,,,,,,,,,,,"40.628372","Fc","Calculated","13.737156","Fc","Calculated","1.707942","Fc","Calculated","3.589840","Fc","Calculated","7.476306","Fc","Calculated","13.827022","Fc","Calculated","28.760109","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,
"66","Fiji","23080","FDI inflows to Agriculture, Forestry and Fishing","6141","Share of Total FDI inflows US$","%",,,,,,,,,,,,,"1.049500","Fc","Calculated","2.419483","Fc","Calculated","8.292679","Fc","Calculated","0.276139","Fc","Calculated","11.853087","Fc","Calculated","27.030096","Fc","Calculated","0.242971","Fc","Calculated",,,,,,,,,,,,,"6.789278","Fc","Calculated","3.219690","Fc","Calculated","0.278569","Fc","Calculated","1.059396","Fc","Calculated","4.139422","Fc","Calculated","7.289015","Fc","Calculated","12.278263","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,
"66","Fiji","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","millions",,,,,,,,,,,,,"27.200001","X","UNCTAD","3.300000","X","UNCTAD","1.800000","X","UNCTAD","0.300000","X","UNCTAD","1.600000","X","UNCTAD","0.300000","X","UNCTAD","0.600000","X","UNCTAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66","Fiji","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,"33.862393","Fc","Calculated","4.059330","Fc","Calculated","2.156037","Fc","Calculated","0.460025","Fc","Calculated","2.277522","Fc","Calculated","0.484033","Fc","Calculated","1.002401","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66","Fiji","23081","FDI inflows to Food, Beverages and Tobacco","6141","Share of Total FDI inflows US$","%",,,,,,,,,,,,,"47.577335","Fc","Calculated","19.960733","Fc","Calculated","6.784919","Fc","Calculated","0.207104","Fc","Calculated","2.017547","Fc","Calculated","10.136286","Fc","Calculated","1.457827","Fc","Calculated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66","Fiji","23082","Total FDI inflows","6110","Value US$","millions","11.317737","X","UNCTAD","38.589744","X","UNCTAD","54.742277","X","UNCTAD","71.510532","X","UNCTAD","57.170081","X","UNCTAD","16.532459","X","UNCTAD","26.529425","X","UNCTAD","144.854592","X","UNCTAD","79.304235","X","UNCTAD","2.959664","X","UNCTAD","41.157144","X","UNCTAD","30.454067","X","UNCTAD","39.825506","X","UNCTAD","250.021638","X","UNCTAD","173.864705","X","UNCTAD","581.799697","X","UNCTAD","459.671610","X","UNCTAD","682.056334","X","UNCTAD","311.498126","X","UNCTAD","176.353144","X","UNCTAD","216.764537","X","UNCTAD","277.726564","X","UNCTAD","243.077241","X","UNCTAD","379.579834","X","UNCTAD","205.280270","X","UNCTAD","389.841027","X","UNCTAD","386.185942","X","UNCTAD","470.973182","X","UNCTAD","321.006409","X","UNCTAD","240.547214","X","UNCTAD"
"66","Fiji","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","17.795604","Fc","Calculated","56.917195","Fc","Calculated","76.911469","Fc","Calculated","94.686590","Fc","Calculated","71.173370","Fc","Calculated","20.336579","Fc","Calculated","31.776904","Fc","Calculated","222.122265","Fc","Calculated","112.885698","Fc","Calculated","4.775254","Fc","Calculated","68.759920","Fc","Calculated","47.313316","Fc","Calculated","49.760175","Fc","Calculated","279.310719","Fc","Calculated","181.214587","Fc","Calculated","598.419605","Fc","Calculated","426.660859","Fc","Calculated","613.111901","Fc","Calculated","338.857110","Fc","Calculated","180.612344","Fc","Calculated","189.696713","Fc","Calculated","234.235971","Fc","Calculated","203.555001","Fc","Calculated","349.624046","Fc","Calculated","205.280270","Fc","Calculated","379.540303","Fc","Calculated","365.042671","Fc","Calculated","445.625976","Fc","Calculated","307.042133","Fc","Calculated",,,
"66","Fiji","23085","Total FDI outflows","6110","Value US$","millions","6.641546","X","UNCTAD","4.457781","X","UNCTAD","-0.454024","X","UNCTAD","-3.688222","X","UNCTAD","11.803773","X","UNCTAD","26.223901","X","UNCTAD","-27.360634","X","UNCTAD","-28.185744","X","UNCTAD","-29.548697","X","UNCTAD","2.254982","X","UNCTAD","2.635463","X","UNCTAD","1.737619","X","UNCTAD","3.797929","X","UNCTAD","3.173596","X","UNCTAD","10.349090","X","UNCTAD","0.577641","X","UNCTAD","-6.458504","X","UNCTAD","-7.592347","X","UNCTAD","3.374733","X","UNCTAD","5.786343","X","UNCTAD","1.171097","X","UNCTAD","1.955427","X","UNCTAD","4.398851","X","UNCTAD","38.307680","X","UNCTAD","-32.989769","X","UNCTAD","-16.422399","X","UNCTAD","-1.644991","X","UNCTAD","-3.640928","X","UNCTAD","-36.011966","X","UNCTAD","13.648069","X","UNCTAD"
"66","Fiji","23085","Total FDI outflows","6184","Value US$, 2015 prices","millions","10.442929","Fc","Calculated","6.574917","Fc","Calculated","-0.637891","Fc","Calculated","-4.883549","Fc","Calculated","14.694999","Fc","Calculated","32.258022","Fc","Calculated","-32.772525","Fc","Calculated","-43.220455","Fc","Calculated","-42.061124","Fc","Calculated","3.638288","Fc","Calculated","4.402983","Fc","Calculated","2.699558","Fc","Calculated","4.745341","Fc","Calculated","3.545370","Fc","Calculated","10.786583","Fc","Calculated","0.594142","Fc","Calculated","-5.994695","Fc","Calculated","-6.824889","Fc","Calculated","3.671137","Fc","Calculated","5.926092","Fc","Calculated","1.024860","Fc","Calculated","1.649217","Fc","Calculated","3.683636","Fc","Calculated","35.284504","Fc","Calculated","-32.989769","Fc","Calculated","-15.988472","Fc","Calculated","-1.554930","Fc","Calculated","-3.444977","Fc","Calculated","-34.445390","Fc","Calculated",,,
"67","Finland","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","millions",,,,,,,,,,"22.799999","X","UNCTAD","101.000000","X","UNCTAD","-11.300000","X","UNCTAD","-67.400002","X","UNCTAD","346.700010","X","UNCTAD","874.099980","X","UNCTAD","302.700010","X","UNCTAD",,,,,,,,,,"21.100000","X","UNCTAD","361.899990","X","UNCTAD",,,,,,,,,,"1.400000","X","INTRACEN","738.099980","X","INTRACEN","4.200000","X","INTRACEN","192.800000","X","INTRACEN","-184.520000","X","OECD","33.170000","X","OECD","7.760000","X","OECD","-116.110000","X","OECD","160.070000","X","OECD","128.640000","X","OECD","59.330000","X","OECD",,,
"67","Finland","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","millions",,,,,,,,,,"32.346664","Fc","Calculated","114.955742","Fc","Calculated","-13.540247","Fc","Calculated","-89.413759","Fc","Calculated","459.232683","Fc","Calculated","1198.006083","Fc","Calculated","472.010731","Fc","Calculated",,,,,,,,,,"23.227090","Fc","Calculated","394.106362","Fc","Calculated",,,,,,,,,,"1.255054","Fc","Calculated","691.804428","Fc","Calculated","3.654621","Fc","Calculated","176.267839","Fc","Calculated","-159.177371","Fc","Calculated","28.176312","Fc","Calculated","7.760000","Fc","Calculated","-116.314248","Fc","Calculated","156.106457","Fc","Calculated","117.798962","Fc","Calculated","56.309555","Fc","Calculated",,,
"67","Finland","23081","FDI inflows to Food, Beverages and Tobacco","6141","Share of Total FDI inflows US$","%",,,,,,,,,,"1.383059","Fc","Calculated","9.890323","Fc","Calculated","-1.038944","Fc","Calculated","-3.219825","Fc","Calculated","2.833352","Fc","Calculated","18.959839","Fc","Calculated","3.426516","Fc","Calculated",,,,,,,,,,"0.746501","Fc","Calculated","7.618688","Fc","Calculated",,,,,,,,,,"0.195092","Fc","Calculated","10.030123","Fc","Calculated","0.164716","Fc","Calculated","4.641357","Fc","Calculated","174.074817","Fc","Calculated","0.178608","Fc","Calculated","0.367949","Fc","Calculated","-1.352915","Fc","Calculated","5.588579","Fc","Calculated","-5.924710","Fc","Calculated","0.435875","Fc","Calculated",,,
"67","Finland","23082","Total FDI inflows","6110","Value US$","millions","-207.786141","X","UNCTAD","397.787000","X","UNCTAD","973.907779","X","UNCTAD","1648.519344","X","UNCTAD","1021.200230","X","UNCTAD","1087.643180","X","UNCTAD","2093.281606","X","UNCTAD","12236.388565","X","UNCTAD","4610.271173","X","UNCTAD","8834.047356","X","UNCTAD","3731.529481","X","UNCTAD","8046.021364","X","UNCTAD","3318.958415","X","UNCTAD","2826.519653","X","UNCTAD","4750.161667","X","UNCTAD","7651.707791","X","UNCTAD","12451.035944","X","UNCTAD","-1143.999707","X","UNCTAD","717.610646","X","UNCTAD","7358.832917","X","UNCTAD","2549.850908","X","UNCTAD","4153.957245","X","UNCTAD","-106.000398","X","UNCTAD","18571.388147","X","UNCTAD","2108.988128","X","UNCTAD","8582.210932","X","UNCTAD","2864.234475","X","UNCTAD","-2171.245625","X","UNCTAD","13611.694482","X","UNCTAD","2574.691331","X","UNCTAD"
"67","Finland","23082","Total FDI inflows","6184","Value US$, 2015 prices","millions","-238.637974","Fc","Calculated","501.591325","Fc","Calculated","1538.867638","Fc","Calculated","2338.776480","Fc","Calculated","1162.305250","Fc","Calculated","1303.270605","Fc","Calculated","2776.975833","Fc","Calculated","16208.103219","Fc","Calculated","6318.651222","Fc","Calculated","13775.239562","Fc","Calculated","5799.271240","Fc","Calculated","11778.342551","Fc","Calculated","4043.722970","Fc","Calculated","3111.461031","Fc","Calculated","5172.890259","Fc","Calculated","8184.966546","Fc","Calculated","11880.532761","Fc","Calculated","-989.858882","Fc","Calculated","643.314280","Fc","Calculated","6897.267759","Fc","Calculated","2218.747255","Fc","Calculated","3797.764877","Fc","Calculated","-91.441929","Fc","Calculated","15775.496842","Fc","Calculated","2108.988128","Fc","Calculated","8597.307804","Fc","Calculated","2793.312277","Fc","Calculated","-1988.265546","Fc","Calculated","12918.733611","Fc","Calculated",,,
"67","Finland","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1155.400000","X","INTRACEN","-2941.300000","X","INTRACEN",,,,,,,,,,,,,,,,"1.330000","X","OECD","-1.330000","X","OECD","1.110000","X","OECD","-2.210000","X","OECD","6.763612","X","INTRACEN",,,,"51.490000","X","OECD",,,
